id,company
290336,Moli Films
284470,Xbox Entertainment Studios
265018,Kilburn Media
287767,Yash Raj Films
277231,LGM Productions
283330,France 2 (FR2)
260947,Merchant Films
297462,Motion Picture Pro Studios
256273,Open Road Films
291157,Walt Disney Pictures
147778,Black Sheep Films
294690,Koan Films
256347,Blumhouse Productions
276729,ZAP Zoetrope Aubry Productions
267872,"Motion Picture Group, The"
295588,Toy Gun Films
275657,Vice Films
296244,Burning Ships Productions
288587,Les Films du Lendemain
250777,Rainbow Shooting Star Pictures
256503,Tribeca Film
301235,2 Entertain Video
286372,Tiberius Film
267463,Cinema 175
300900,The Asylum
286256,Globo Filmes
203819,See-Saw Films
169760,CoPilot Pictures
289339,New Wave Entertainment Television
347520,Amazon Studios
242088,Revolution Films
283322,General Film Corporation
298077,Platige Image
298533,Telefilm Canada
250666,Mile End Films West
314065,Screen Yorkshire
291155,Reboot USA
291343,Broadview Pictures
298653,A71 Productions
286101,UGC Distribution
262903,Balaji Motion Pictures
279992,Severin Films
296690,Yash Raj Films
309049,Richwater Films
283559,Fulwell 73
273997,Australian Broadcasting Corporation
286817,Soul Kiss Films
11,Lucasfilm
691,Eon Productions
11319,Walt Disney Productions
703,United Artists
11114,Walt Disney Productions
840,Columbia Pictures Corporation
5902,Joseph E. Levine Productions
250480,Walt Disney Productions
14140,Walt Disney Productions
11940,Columbia Pictures
25388,Associated General Films
11009,Paramount Pictures
12535,Twentieth Century Fox Film Corporation
11006,Universal Pictures
5205,White Mountain Films
17689,Malpaso Productions
10839,ITC Entertainment
12637,United Artists
11590,Universal Pictures
19067,Enigma Productions
42222,Twentieth Century Fox Film Corporation
49126,Sterobcar Productions
11586,Warner Bros.
7227,Universal Pictures
11834,Umbrella Films
985,American Film Institute (AFI)
21948,American International Pictures (AIP)
26842,Filmco International Productions
1362,Rankin/Bass Productions
4199,Norman Rosemont Productions
50374,Paramount Pictures
14612,Walt Disney Productions
47474,De Laurentiis
47914,Dino De Laurentiis Company
12707,Dino de Laurentiis Cinematografica
38985,Paramount Pictures
72277,Australian Film Commission
24032,Warner Bros.
41662,Lions Gate Films
30315,Arachnid Productions Ltd.
24655,Universal Pictures
16220,20th Century Fox
10670,Universal Pictures
12262,Blood Relations Co.
18775,Metro-Goldwyn-Mayer (MGM)
11598,Kentucky Fried Theatre
26517,Laurel Entertainment Inc.
20416,EMI Films Ltd.
42218,Cinema 77
64976,Film Ventures International (FVI)
18196,Universal Pictures
14741,Rastar Pictures
33665,Faces Distribution
29437,Canadian Film Development Corporation (CFDC)
26680,Zopix Company
19995,Ingenious Film Partners
16869,Universal Pictures
12437,Lakeshore Entertainment
767,Warner Bros.
14160,Walt Disney Pictures
13475,Paramount Pictures
534,Columbia Pictures
17654,WingNut Films
10528,Village Roadshow Pictures
19913,Fox Searchlight Pictures
8355,Blue Sky Studios
18785,Legendary Pictures
13183,Paramount Pictures
14161,Columbia Pictures
12244,Focus Films
13448,Columbia Pictures
10198,Walt Disney Pictures
22881,Alcon Entertainment
19908,Columbia Pictures
18239,Summit Entertainment
10184,New Line Cinema
14869,Paramount Pictures
18240,Touchstone Pictures
15159,Columbia Pictures
20943,Lakeshore Entertainment
22794,Columbia Pictures
10315,Twentieth Century Fox Film Corporation
14836,Focus Features
18360,Twentieth Century Fox Film Corporation
16996,New Line Cinema
17979,Walt Disney
24122,"Film Department, The"
7980,WingNut Films
14560,Columbia Pictures
28178,Grand Army Entertainment
22803,"Film Department, The"
22825,Media Rights Capital
15092,Lakeshore Entertainment
19898,Impact Pictures
25475,DisneyToon Studios
16871,Universal Pictures
37707,Gaumont
13811,Summit Entertainment
17431,Liberty Films UK
19585,Walt Disney Pictures
19824,Tapestry Films
18487,Columbia Pictures
23082,Media Rights Capital
20048,Jerry Bruckheimer Films
12556,New Line Cinema
18501,Lakeshore Entertainment
19543,Hollywood Media Bridge
31011,Pan Européenne Production
19899,Universal Pictures
7445,Lionsgate
20766,2929 Productions
15512,DreamWorks Animation
24469,BBC Films
24803,Columbia Pictures
28211,StudioCanal
11322,Universal Pictures
25472,DreamWorks Animation
19994,Dune Entertainment
21208,Dark Castle Entertainment
23706,Dune Entertainment
19912,New Line Cinema
23398,Regency Enterprises
36419,Plum Pictures
10521,Dune Entertainment
25793,Smokewood Entertainment Group
16995,Universal Pictures
13788,Rogue Pictures
12572,Vivendi Entertainment
16538,DreamWorks SKG
11323,Section Eight
13836,Walt Disney Pictures
28355,Paramount Vantage
18947,Universal Pictures
23823,Constantin Film
19901,Lionsgate
24420,New Line Cinema
13532,The Weinstein Company
17609,Zentropa Entertainments
49391,Ealing Studios
25643,Universal Pictures
13455,Icon Productions
26390,Nu Image Films
22804,Lionsgate
18320,GK Films
12573,Mike Zoss Productions
12403,Davis Entertainment
19918,Katalyst Films
22787,StudioCanal
14254,DreamWorks SKG
17740,Blue Snow Productions
8952,EuropaCorp
34647,BIM Distribuzione
34653,Depth of Field
17134,The Mark Gordon Company
15809,Odd Lot Entertainment
20453,Vidhu Vinod Chopra Productions
8373,Paramount Pictures
10313,BBC Films
19265,Sony Pictures Classics
22832,Studio Babelsberg
23367,Summit Entertainment
16523,Village Roadshow Pictures
22897,Universal Pictures
28891,Lost Toys
16258,FilmEngine
19840,Ingenious Film Partners
22327,Dimension Films
18162,Universal Pictures
22954,Spyglass Entertainment
16866,TriStar Pictures
23488,Ealing Studios
18781,Lionsgate
26123,Universal Pictures
17445,DC Comics
24056,Sherwood Schwartz Productions
17610,Columbia Pictures
39800,Werc Werk Works
38448,Octagon Films
36970,Pathé Films
14435,Lionsgate
26505,Sofica Europacorp
105077,David Eick Productions
62320,Europa Corp.
22949,Walt Disney Pictures
26715,IM Global
26428,Himenóptero
24238,icon
22821,Chris Brinker Productions
11699,Saturn Films
8054,Infinity Features Entertainment
18476,Mandate Pictures
4597,Screen Gems
25769,Paramount Vantage
30432,Angoa-Agicoa
37269,Hartbreak Films
24418,Universal Pictures
15257,Marvel Studios
12834,Nu Image Films
24684,BBC Films
20829,Columbia Pictures
39414,Koch Media
22947,Paramount Pictures
16577,The Weinstein Company
4959,Studio Babelsberg
26466,Dan Films
45650,Bold Films
28510,Foresight Unlimited
13804,Universal Pictures
45806,Fastnet Films
22074,The Weinstein Company
19851,Et Cetera Films
14979,Revelations Entertainment
8880,Wild Bunch
24150,Dimension Films
16991,Legendary Pictures
38842,Paramount Pictures
18126,Walt Disney Pictures
17336,Paramount Pictures
15357,Sofica Europacorp
18131,A Plus Entertainment
20856,Twentieth Century Fox Film Corporation
27135,Artina Films
22051,Vox3 Films
34480,Celador Films
21407,Fortress Features
9503,Constantin Film
29483,Beautiful Kate Productions
31723,Gato Negro Films
22824,Universal Pictures
35939,BBC Films
36691,Smartest Man Productions
35052,Element Pictures
71883,Madhouse
42171,The Salt Company International
38542,Isle of Man Film
16558,Universal Pictures
53729,Redwood Palms Pictures
22855,DC Comics
28739,Tonic Films
22640,Ignite Entertainment
13975,TF1 International
15359,DC Comics
29963,BBC Films
80527,Metro-Goldwyn-Mayer (MGM)
26920,Ubisoft
25602,Nu Image Films
24833,Walt Disney Studios Home Entertainment
16614,Miramax Films
12569,Miramax Films
22620,Warner Premiere
34769,Alliance Films
30844,Limelight Productions
23568,Tax Credit Finance
10197,The Weinstein Company
291092,Revolution Films
28089,Oscilloscope Laboratories
19904,Screen Gems
28677,Paramount Home Entertainment
19255,Big Beach Productions
23049,Fox Searchlight Pictures
10024,Mark Johnson Productions
45098,Core Contents Media
38780,Boll Kino Beteiligungs GmbH & Co. KG
23128,Diamond Docs
17332,DreamWorks
278604,20th Century Fox Television
13207,New Line Cinema
15577,"Kennedy/Marshall Company, The"
18405,Rogue Pictures
37080,Mockingbird Pictures
34003,Dong Woo Animation
25941,HanWay Films
19959,Touchstone Pictures
22164,Michael Mailer Films
19794,nu image films
15268,Twentieth Century Fox Film Corporation
15189,DreamWorks SKG
30431,BBC Films
25968,Velvet Steamroller Entertainment
16418,Rainmaker Entertainment
29917,Hazeldine Films
17335,Sony Pictures
11928,American Zoetrope
25754,Children of the Corn Productions
26583,Steamroller Productions
18238,AV Pictures
29182,IM Global
60821,The Hallmark Channel
22798,Mandate Pictures
46584,The Harold Greenberg Fund
36800,Atmo Media Network
19833,BBC Films
13576,Columbia Pictures
32868,72nd Street Productions
36811,Zephyr Films
19823,Prescience
22084,Salty Pictures
8284,PointBlank Films
26035,Whitewater Films
32985,Davis-Films
32678,Next Generation TV & Film
29426,Devonshire Productions
21724,Paramount Pictures
17577,Ice Cold Productions
291081,Revolution Films
23566,Mainframe Entertainment
2080,Ingenious Film Partners
14141,O.N.C. Entertainment
53985,DreamWorks Animation
33974,Zentropa Entertainments
17532,Adam Fields Productions
176241,SF Film
16652,Scanbox
71866,Tax Credit Finance
24804,Destination Films
23410,Brightlight Pictures
28053,Lucky Monkey Pictures
28118,Magic Light Pictures
26963,Gébéka Films
8915,Fox Searchlight Pictures
14853,Pope Productions
33997,Desert Flower Filmproductions
24480,Pixar Animation Studios
21467,Dor Film Produktionsgesellschaft GmbH
14711,Fuji TV
36939,Autonomous
16325,Dark Castle Entertainment
25137,Aramid Entertainment Fund
52505,Incentive Filmed Entertainment
33788,Vertigo Entertainment
49522,BBC Films
25846,Medusa Film
24589,Pixar Animation Studios
41360,NBV Productions
22805,John Wells Productions
14536,Lionsgate
12404,Isle of Man Film
25132,Warner Bros. Pictures
44027,Defilm
19556,The Jacobson Company
66113,Screen Australia
16759,BBC Films
16604,Walt Disney Pictures
26693,Cell
4475,Elevation Filmworks
19724,Paramount Pictures
14857,Cinéfilm AG
28665,United Artists
16167,Burgundy Films
26722,A-Mark Entertainment
26621,CBS Films
26809,Walt Disney Animation Studios
16335,experiences films
37169,Six Entertainment
26587,Matador Pictures
14164,Ingenious Film Partners
8316,X Filme International
5937,Hofmann & Voges Entertainment
26688,Summit Entertainment
24051,Motion Picture Corporation of America
24271,Revelations Entertainment
17669,Muse Entertainment Enterprises
19688,Bold Films
20777,Management 360
25983,MPI Media Group
16985,Metro-Goldwyn-Mayer (MGM)
79896,Putrefactory Limited
29159,Opera Film Produzione
21862,Persistent Entertainment
37534,Gold Circle Films
33511,Ecosse Films
21634,Daniel Sladek Entertainment
37565,Ealing Studios
11388,Initiate Productions
14028,20th Century Fox Home Entertainment
27588,Capstone Entertainment Group
14849,Metro-Goldwyn-Mayer (MGM)
28499,Open Pictures
22683,The Hatchery
19458,Disney Channel
22215,Pathé Renn Productions
16440,Warner Premiere
41479,Echo Lake Productions
20407,Messick Films
14726,France 2 Cinéma
50506,The Hallmark Channel
17927,Screen Gems
40850,Generator Entertainment
26820,Herrick Entertainment
31218,Vertigo Films
27989,Magnolia Pictures
22717,Sahara One Motion Pictures
20178,Magnolia Pictures
20618,Paramount Famous Productions
17680,2929 Productions
27646,Seven Arts Pictures
37190,Film Rock
24832,Insight Film Studios
26588,Lionsgate
30250,Journeyman Pictures
16931,Mandalay Pictures
28465,My Own Worst Enemy
37659,Wolf Films
15052,Merchant Pacific Corporation
23382,Hyde Park Films
2325,Channel One Russia
41522,Muse Entertainment Enterprises
101907,Marvel Studios
42556,Lisa Demberg Productions
36123,Warner Bros.
22494,BBC Films
33806,menuet
25704,Dune Entertainment
21398,ArieScope Pictures
21469,Godfather Entertainment
27310,20th Century Fox
25642,Cartoon Network Studios
20606,Carnaby International
24001,Dark Castle Entertainment
18898,Diaphana Films
26320,Focus Features
72962,Pixar Animation Studios
25405,Motion Picture Corporation of America
14410,Fox Searchlight Pictures
46420,Omnilab Media
26171,Miramax Films
22259,LEGO
34592,Splendid Film
25196,Fox Searchlight Pictures
28479,Industrial Development Corporation of South Africa
23173,BBC Films
19905,Paramount Vantage
33195,Aramid Entertainment Fund
22136,Eurowide Film Production
38850,Capitol Films
20825,I Hate Vday Productions
18472,Steamroller Productions
28019,North by Northwest Entertainment
31169,Jeff Most Productions
34188,PolarStar Entertainment
32338,Quad Productions
41009,Premiere Picture
51249,Alabama Moon Entertainment
23720,Magnolia Pictures
23127,Film Roman Productions
22135,Skyline Pictures
29919,Brillstein-Grey Entertainment
52034,Asmik Ace Entertainment
39545,Present Pictures
15135,Neo Art & Logic
19268,Quad Productions
22681,Animus Films
29134,First Generation Films
32084,Paralite Productions Ltd.
17911,"Asylum, The"
19106,BAC Films
18759,New Line Cinema
18480,Universal Pictures
26736,Disney Channel
37721,Red Carpet Productions
23404,Nu Image Films
15060,20th Century Fox Television
27169,Comedy Central
44571,Micott & Basara K.K.
38087,Derrick Comedy Productions
21033,Kojo Pictures
30685,Gold Circle Films
46127,Von Zerneck Sertner Films
14549,A-Mark Entertainment
22476,Icon Productions
18065,Melee Entertainment
39037,Belladonna Productions
26223,Pierce-Williams Entertainment
24438,Columbia Pictures
1977,Ghost House Pictures
22175,Happy Madison Productions
282963,BBC Home Video
18955,Légende Films
35436,France 2 Cinéma
26032,TLA Releasing
56704,Mars Distribution
24869,Double Edge Films
14838,Thats Hollywood
27561,Topsail Entertainment
25377,Castelao Producciones
20441,Ghost House Pictures
113655,Pacific Productions
15039,Castel Film Romania
23988,Insight Productions
133365,Darlow Smithson Productions
29150,Big Fan Productions
23509,Filmauro
25154,Paramount Vantage
26367,Lions Gate Films
38150,Matador Pictures
31189,Téléfilm Canada
19105,Banger Films
220903,British Broadcasting Corporation (BBC)
33870,Great Scott Productions Pty. Ltd.
17618,Dry County Films
30974,Gaumont
34423,Broken Lizard Industries
23116,Collective Minds Media Company
26379,A B Corp
54507,Starkid Productions
27370,The Asylum
42309,Pocketbook Productions
21641,BBC Films
34279,TF1 Films Production
15670,Lions Gate Films
26191,Soudaine Compagnie
35689,Animus Films
49637,Dickhouse Productions
19599,Scottish Screen
14402,Gaumont
28238,NHK Enterprises
44750,Gigi Productions
16634,Rangeland Productions
21474,Universal Studios Home Entertainment
281979,BBC Wales
32389,H5
26629,LGM Productions
18489,Renegade Pictures
25073,Enso Entertainment
46641,Inimitable Pictures
53700,Medusa Film
19238,Starz Media
15004,Paramount Pictures
37928,Aniplex
25867,Baba Arts Limited Productions
31981,HBO
29379,Mandarin Films
31687,Bronson Avenue
27205,Legendary Pictures
10138,Marvel Studios
12155,Walt Disney Pictures
44214,Fox Searchlight Pictures
12444,Warner Bros.
20352,Universal Pictures
27578,Millennium Films
10191,DreamWorks Animation
11324,Paramount Pictures
20526,Walt Disney Pictures
38757,Walt Disney Pictures
10193,Walt Disney Pictures
27576,Columbia Pictures
44115,Fox Searchlight Pictures
37735,Screen Gems
